Number-of-splits,Total-length,Segment-length,RMSE,Max-Point-Error,Model-type,Tile-ID,Lane-Group-ID,Lane-ID,Lane-Sub-Segment-ID
2.0,181.84499846358977,92.25861482690682,0.004658849093542406,0.030442722421060924,0.0,3.0913458E8,8.070065328E9,1.0,2.0
1.0,181.82157813166694,181.82157813166694,0.0382021432670175,0.09402439313453215,1.0,3.0913458E8,8.070065328E9,2.0,1.0
2.0,181.76251150801465,89.94163420068885,0.031759337107346915,0.08097489050851436,1.0,3.0913458E8,8.070065328E9,3.0,1.0
2.0,181.76251150801465,90.84059460446926,0.037876770776095484,0.08943233058607802,1.0,3.0913458E8,8.070065328E9,3.0,2.0
1.0,181.75192215294481,181.75192215294481,0.027768529188528426,0.0785327326902916,1.0,3.0913458E8,8.070065328E9,4.0,1.0
6.0,590.6334923577554,98.99358150597017,2.4860949621705183E-4,0.0010048229479292041,0.0,3.0913458E8,3.8237543471E10,2.0,1.0
6.0,590.6334923577554,97.14096574179473,0.040122610888936205,0.09063190743362268,2.0,3.0913458E8,3.8237543471E10,2.0,2.0
6.0,590.6334923577554,96.83459607745749,0.04814914121029489,0.08646978179092457,1.0,3.0913458E8,3.8237543471E10,2.0,3.0
2.0,15.346156914963089,6.758533714169324,0.022712483440134195,0.0393159178708018,1.0,3.0913458E8,2.325682474E9,1.0,2.0
2.0,20.32759676623136,9.568880218694627,0.027955861897383208,0.05594184281905967,1.0,3.0913458E8,2.325682474E9,2.0,1.0
2.0,20.32759676623136,10.002314434603694,0.04002113937648925,0.07704081652896022,1.0,3.0913458E8,2.325682474E9,2.0,2.0
2.0,25.32303792656821,12.171607105823185,0.04056519576956069,0.08311943363866092,1.0,3.0913458E8,2.325682474E9,3.0,1.0
2.0,25.32303792656821,12.448395233448075,0.046821998442164295,0.09725980071685925,1.0,3.0913458E8,2.325682474E9,3.0,2.0
2.0,27.818907616228344,13.088424261673852,0.04526960044357061,0.09228328255569807,1.0,3.0913458E8,2.325682474E9,4.0,1.0
2.0,27.818907616228344,13.962235720564818,0.04874493622599259,0.09015399296008297,1.0,3.0913458E8,2.325682474E9,4.0,2.0
2.0,209.19961363801616,104.31456477556632,0.0230140220346775,0.0775658934682042,1.0,3.0913458E8,1.423139154E9,2.0,1.0
2.0,209.19961363801616,103.96500164226974,0.0287820747689244,0.08240429795841919,1.0,3.0913458E8,1.423139154E9,2.0,2.0
2.0,210.1119230689838,104.18512614274405,0.01747928215230463,0.05428396645554679,2.0,3.0913458E8,1.423139154E9,3.0,1.0
2.0,210.1119230689838,104.96193178615843,0.03212891800568211,0.07655813946655599,1.0,3.0913458E8,1.423139154E9,3.0,2.0
2.0,211.06789952412652,105.86430424459398,0.0415757991596886,0.08814575822748338,1.0,3.0913458E8,1.423139154E9,4.0,1.0
2.0,211.06789952412652,104.28009233462203,0.03160790112204815,0.07962619219972578,2.0,3.0913458E8,1.423139154E9,4.0,2.0
2.0,211.85084203093825,106.92502867521347,0.035825950978230006,0.0949009949002857,1.0,3.0913458E8,1.423139154E9,5.0,1.0
2.0,211.85084203093825,103.96347532528611,0.022079269879062564,0.07339057379401817,2.0,3.0913458E8,1.423139154E9,5.0,2.0
4.0,239.435438693989,56.30747269836915,0.02172117144548168,0.0589092812335503,2.0,3.0913458E8,3.3172543881E10,1.0,1.0
4.0,239.435438693989,61.430328313249134,0.04003121833736957,0.09252637121608132,1.0,3.0913458E8,3.3172543881E10,1.0,2.0
4.0,239.435438693989,60.76089640838896,0.030566456628868276,0.07907096207213726,1.0,3.0913458E8,3.3172543881E10,1.0,3.0
4.0,239.435438693989,58.090447682571124,0.027881150654017788,0.06893342680282405,2.0,3.0913458E8,3.3172543881E10,1.0,4.0
4.0,240.89180983345108,55.31617559646538,0.023587304539052056,0.06839559375277052,2.0,3.0913458E8,3.3172543881E10,2.0,1.0
4.0,240.89180983345108,62.684387729401465,0.012265630058886801,0.037001825176593964,2.0,3.0913458E8,3.3172543881E10,2.0,2.0
4.0,240.89180983345108,61.51151522788362,0.038360731686671416,0.09293099212936795,1.0,3.0913458E8,3.3172543881E10,2.0,3.0
4.0,240.89180983345108,58.5057892775772,0.02849128056499491,0.07070585437732434,2.0,3.0913458E8,3.3172543881E10,2.0,4.0
4.0,241.06445180558632,57.80980909547043,0.02630608835437246,0.06226862478062703,2.0,3.0913458E8,3.3172543881E10,3.0,1.0
4.0,241.06445180558632,62.65930536748722,0.01393705983524569,0.04390637693193688,2.0,3.0913458E8,3.3172543881E10,3.0,2.0
4.0,241.06445180558632,61.649688924098015,0.015720201012097073,0.04162361938253453,2.0,3.0913458E8,3.3172543881E10,3.0,3.0
4.0,241.06445180558632,56.07984618462384,0.024831957918658006,0.05299635646954078,2.0,3.0913458E8,3.3172543881E10,3.0,4.0
4.0,242.61689102909605,58.7082755246446,0.029992508974980583,0.07395735237934098,2.0,3.0913458E8,3.3172543881E10,4.0,1.0
4.0,242.61689102909605,62.15397101223747,0.008827629868079086,0.03179093466496115,2.0,3.0913458E8,3.3172543881E10,4.0,2.0
4.0,242.61689102909605,62.312883862753694,0.011705494280871476,0.030273356147462627,2.0,3.0913458E8,3.3172543881E10,4.0,3.0
4.0,242.61689102909605,56.57276043964581,0.025371570417835446,0.0600676851811491,2.0,3.0913458E8,3.3172543881E10,4.0,4.0
3.0,368.0012200919987,120.82348791466812,0.031189758580066285,0.06746656257018913,1.0,3.0913458E8,3.8240045509E10,2.0,1.0
3.0,368.0012200919987,121.9823521729372,0.04010220446893707,0.0944933122618738,2.0,3.0913458E8,3.8240045509E10,2.0,2.0
3.0,368.0012200919987,123.25069608004557,0.03701262288900674,0.09695845255555469,1.0,3.0913458E8,3.8240045509E10,2.0,3.0
5.0,367.54102423127665,72.45052797430866,0.004908333730871347,0.013002485291508492,1.0,3.0913458E8,3.8240045509E10,3.0,1.0
5.0,367.54102423127665,72.41668894148813,0.030555719009644596,0.0862592264772438,0.0,3.0913458E8,3.8240045509E10,3.0,2.0
5.0,367.54102423127665,74.19850775613338,0.010823876248219623,0.03866544184163556,0.0,3.0913458E8,3.8240045509E10,3.0,3.0
5.0,367.54102423127665,73.1192167157783,0.012296095334698852,0.024423797177785422,0.0,3.0913458E8,3.8240045509E10,3.0,4.0
5.0,367.54102423127665,71.54841377969585,0.02844543624076753,0.05170176673848554,2.0,3.0913458E8,3.8240045509E10,3.0,5.0
5.0,367.6539627468636,73.0727965014528,0.01399163113588036,0.03774015715991398,0.0,3.0913458E8,3.8240045509E10,4.0,1.0
5.0,367.6539627468636,73.67922195747454,0.010311332285229636,0.03788128671120121,0.0,3.0913458E8,3.8240045509E10,4.0,2.0
5.0,367.6539627468636,73.53006430170862,0.008852564264800036,0.01586264861935432,0.0,3.0913458E8,3.8240045509E10,4.0,3.0
1.0,307.2263525233039,307.2263525233039,0.0018949549327990525,0.005272460466802439,0.0,3.08805214E8,6.087018808E10,2.0,1.0
1.0,307.2490347776571,307.2490347776571,0.02891583133666682,0.08045446092066665,0.0,3.08805214E8,6.087018808E10,3.0,1.0
1.0,307.2668638005928,307.2668638005928,0.06352855160794965,0.0913235211300092,0.0,3.08805214E8,6.087018808E10,4.0,1.0
1.0,16.02221693078917,16.02221693078917,3.6662728570605107E-16,8.580616263048941E-16,0.0,3.08805214E8,6.1680048219E10,1.0,1.0
1.0,16.01205412266862,16.01205412266862,2.0839472678170367E-16,4.288728095306625E-16,0.0,3.08805214E8,6.1680048219E10,2.0,1.0
1.0,16.012059612512306,16.012059612512306,2.163820817401412E-16,4.288728203152934E-16,0.0,3.08805214E8,6.1680048219E10,3.0,1.0
1.0,48.63305725786702,48.63305725786702,5.205282235678131E-16,1.72175858893477E-15,0.0,3.08805214E8,2.370627204E9,1.0,1.0
1.0,48.60129578690365,48.60129578690365,1.2047431986459427E-15,3.43438223657085E-15,0.0,3.08805214E8,2.370627204E9,2.0,1.0
1.0,48.58105841766741,48.58105841766741,8.826880826521833E-16,1.7170506965567474E-15,0.0,3.08805214E8,2.370627204E9,3.0,1.0
1.0,16.016650109725663,16.016650109725663,1.435636262247406E-16,4.306908786742218E-16,0.0,3.08805214E8,6.1622548131E10,2.0,1.0
1.0,15.959640137095613,15.959640137095613,1.429929613090218E-16,4.289788839270654E-16,0.0,3.08805214E8,6.1622548131E10,3.0,1.0
1.0,15.927131985427367,15.927131985427367,1.8402859608154365E-16,4.28986496744301E-16,0.0,3.08805214E8,6.1622548131E10,4.0,1.0
1.0,15.799596818347334,15.799596818347334,1.4305226059719178E-16,4.291567817915754E-16,0.0,3.08805214E8,6.1425229023E10,2.0,1.0
1.0,15.79695171988848,15.79695171988848,1.516786275710481E-16,4.2901194446622776E-16,0.0,3.08805214E8,6.1425229023E10,3.0,1.0
1.0,15.781874103670049,15.781874103670049,2.402245454462611E-16,4.289826146760367E-16,0.0,3.08805214E8,6.1425229023E10,4.0,1.0
1.0,159.0642439181786,159.0642439181786,3.6230399654736335E-15,6.866143016458517E-15,0.0,3.08805214E8,2.243340045E9,2.0,1.0
1.0,159.08231654621557,159.08231654621557,2.2411293967564007E-15,6.866752005324054E-15,0.0,3.08805214E8,2.243340045E9,3.0,1.0
1.0,159.0971016384949,159.0971016384949,1.9376981461200553E-15,6.866465082687567E-15,0.0,3.08805214E8,2.243340045E9,4.0,1.0
2.0,216.10097477159266,105.5555718018118,0.029562480733417884,0.06832053337224303,2.0,3.08805214E8,6.0805192548E10,1.0,1.0
2.0,216.10097477159266,109.5494984385216,3.519463856278912E-14,5.912060171452877E-14,0.0,3.08805214E8,6.0805192548E10,1.0,2.0
5.0,215.86956472370463,40.98356585962219,0.03857445899383254,0.089070741314913,1.0,3.08805214E8,6.0805192548E10,2.0,1.0
5.0,215.86956472370463,42.40643572283548,0.0016135418747648953,0.008948031622564034,0.0,3.08805214E8,6.0805192548E10,2.0,2.0
5.0,215.86956472370463,42.449249296781126,8.014096825542478E-15,1.3475386835635659E-14,0.0,3.08805214E8,6.0805192548E10,2.0,3.0
5.0,215.86956472370463,42.494988837269624,0.009671990275273705,0.019061130711057785,0.0,3.08805214E8,6.0805192548E10,2.0,4.0
5.0,215.86956472370463,43.60415278935023,9.252916324296197E-15,2.4828179869492543E-14,0.0,3.08805214E8,6.0805192548E10,2.0,5.0
1.0,164.82153716885387,164.82153716885387,2.6874638103869858E-15,6.8651160148602996E-15,0.0,3.08805214E8,6.08351894E10,1.0,1.0
1.0,164.82461716961762,164.82461716961762,6.3097938618828244E-15,1.373131651186108E-14,0.0,3.08805214E8,6.08351894E10,2.0,1.0
1.0,164.835019492247,164.835019492247,7.439212837748287E-15,1.3732448006431015E-14,0.0,3.08805214E8,6.08351894E10,3.0,1.0
1.0,11.060016077254865,11.060016077254865,0.0,0.0,0.0,3.08805214E8,6.1417729427E10,1.0,1.0
1.0,11.083486045367087,11.083486045367087,1.7880774233076607E-16,4.2980032228235327E-16,0.0,3.08805214E8,6.1417729427E10,2.0,1.0
1.0,11.092192283835733,11.092192283835733,1.189382673019729E-16,4.288380213721052E-16,0.0,3.08805214E8,6.1417729427E10,3.0,1.0
1.0,503.3710847517082,503.3710847517082,2.6885724155107784E-14,5.492510490162452E-14,0.0,3.08805214E8,2.548355478E9,2.0,1.0
2.0,503.35103047763386,250.14411066043544,0.020900969630864893,0.04849706870299997,1.0,3.08805214E8,2.548355478E9,3.0,1.0
2.0,503.35103047763386,252.20910342802358,0.012807013008612375,0.024716388776222873,0.0,3.08805214E8,2.548355478E9,3.0,2.0
1.0,503.3290046937168,503.3290046937168,2.2010970537310872E-14,5.4925339526458107E-14,0.0,3.08805214E8,2.548355478E9,4.0,1.0
1.0,16.665682503515438,16.665682503515438,4.788494205864552E-16,8.585711387274174E-16,0.0,3.08805214E8,2.455801254E9,2.0,1.0
1.0,16.663215384197432,16.663215384197432,0.0,0.0,0.0,3.08805214E8,2.455801254E9,3.0,1.0
1.0,16.660190673560567,16.660190673560567,5.261489325421919E-16,8.58022396250562E-16,0.0,3.08805214E8,2.455801254E9,4.0,1.0
3.0,401.5357015702957,130.5784792659228,0.03848643907158845,0.09509915230127448,2.0,3.08805214E8,6.0810189791E10,2.0,1.0
3.0,401.5357015702957,134.0186016849024,0.013213896090601515,0.028366121669357022,0.0,3.08805214E8,6.0810189791E10,2.0,2.0
3.0,401.5357015702957,134.953327409242,2.1682369679461607E-14,4.6334704856297704E-14,0.0,3.08805214E8,6.0810189791E10,2.0,3.0
3.0,402.09252657664683,130.05582213296802,0.04122632425170833,0.09749844680597702,2.0,3.08805214E8,6.0810189791E10,3.0,1.0
1.0,337.3714294645956,337.3714294645956,0.012956705445498096,0.030145543860271573,1.0,3.08805215E8,2.65582191E9,3.0,1.0
1.0,337.36645005132044,337.36645005132044,4.5021038569800444E-15,1.3730286826056933E-14,0.0,3.08805215E8,2.65582191E9,4.0,1.0
2.0,6.395710964184342,2.6090814445266095,0.022507709301412267,0.037946968077914534,1.0,3.08805215E8,1.413114979E9,1.0,1.0
2.0,6.395710964184342,3.0936996731805224,0.037192287675969604,0.06694770605335876,1.0,3.08805215E8,1.413114979E9,1.0,2.0
2.0,11.63069657313177,6.100656303221827,0.048526198889202815,0.07086325452867825,1.0,3.08805215E8,1.413114979E9,2.0,1.0
2.0,11.63069657313177,4.919544658782178,0.023294156396219352,0.03155424793031614,1.0,3.08805215E8,1.413114979E9,2.0,2.0
4.0,403.47817421484433,101.38875020670653,0.035176302854544844,0.07491241676598293,1.0,3.08805215E8,1.543333608E9,1.0,1.0
4.0,403.47817421484433,101.84335473056552,0.0313309348363907,0.07975511098493371,1.0,3.08805215E8,1.543333608E9,1.0,2.0
4.0,403.47817421484433,99.88840399026178,0.03776324958768593,0.089497515910125,1.0,3.08805215E8,1.543333608E9,1.0,3.0
4.0,403.47817421484433,97.42915364181363,0.030970329842137614,0.07552484838494085,2.0,3.08805215E8,1.543333608E9,1.0,4.0
4.0,401.808804497591,101.47543953470978,0.03649937459392374,0.07951867879364727,1.0,3.08805215E8,1.543333608E9,2.0,1.0
4.0,401.808804497591,101.67443936922245,0.030911044756112577,0.07856703199331605,1.0,3.08805215E8,1.543333608E9,2.0,2.0
4.0,401.808804497591,99.48604859113848,0.036068875831351405,0.0855683939573737,1.0,3.08805215E8,1.543333608E9,2.0,3.0
4.0,401.808804497591,96.25462084756103,0.02813683643915298,0.07985577082879915,2.0,3.08805215E8,1.543333608E9,2.0,4.0
1.0,11.960255428096431,11.960255428096431,0.01899700221957417,0.04636266246508569,1.0,3.08805215E8,1.198261756E9,1.0,1.0
1.0,12.794368005464072,12.794368005464072,0.02010970113404875,0.04907845762143381,1.0,3.08805215E8,1.198261756E9,2.0,1.0
1.0,154.9971454009169,154.9971454009169,3.77055363346855E-15,1.3730281608599832E-14,0.0,3.08805215E8,2.283328108E9,2.0,1.0
1.0,155.0092779393094,155.0092779393094,2.1829961924512836E-15,6.864610243974031E-15,0.0,3.08805215E8,2.283328108E9,3.0,1.0
1.0,155.02427088456244,155.02427088456244,0.02302830318343097,0.05964480660867936,0.0,3.08805215E8,2.283328108E9,4.0,1.0
5.0,224.17139517042142,42.50447469577461,0.031521732277814137,0.0741728220729101,1.0,3.08805215E8,2.570641901E9,2.0,1.0
5.0,224.17139517042142,44.818638875627684,3.1960341549166103E-15,5.59686328039854E-15,0.0,3.08805215E8,2.570641901E9,2.0,2.0
5.0,224.17139517042142,43.82266912283595,4.7196895249652476E-15,1.1193726560796234E-14,0.0,3.08805215E8,2.570641901E9,2.0,3.0
5.0,224.17139517042142,44.77099533272854,6.469868774656052E-4,0.0030116829226284492,0.0,3.08805215E8,2.570641901E9,2.0,4.0
5.0,224.17139517042142,44.28264901801255,2.0628033039139363E-14,3.551328737550138E-14,0.0,3.08805215E8,2.570641901E9,2.0,5.0
2.0,224.39497735609692,111.62706194964069,0.03601747411002416,0.08464792300856061,1.0,3.08805215E8,2.570641901E9,3.0,1.0
2.0,224.39497735609692,111.7748366458916,0.012597019078575458,0.022840151550469378,0.0,3.08805215E8,2.570641901E9,3.0,2.0
1.0,108.10803473536258,108.10803473536258,1.0298100523626921E-15,3.430729465390876E-15,0.0,3.08805215E8,6.0997687519E10,1.0,1.0
1.0,108.10368833598845,108.10368833598845,1.3732153634243425E-15,3.433171757443537E-15,0.0,3.08805215E8,6.0997687519E10,2.0,1.0
1.0,108.0859494268898,108.0859494268898,1.836435573534646E-15,3.4329696937526566E-15,0.0,3.08805215E8,6.0997687519E10,3.0,1.0
1.0,51.69255263044893,51.69255263044893,2.7478123134873343E-15,5.148035891275874E-15,0.0,3.08805215E8,2.975842937E9,2.0,1.0
1.0,51.69292608081412,51.69292608081412,1.3351614538231186E-15,3.432536981773856E-15,0.0,3.08805215E8,2.975842937E9,3.0,1.0
1.0,51.69568524368271,51.69568524368271,1.5990873267742837E-15,3.4328915701777483E-15,0.0,3.08805215E8,2.975842937E9,4.0,1.0
1.0,16.000510950835658,16.000510950835658,1.5167030656003641E-16,4.2898840909297704E-16,0.0,3.08805215E8,5.60602495E8,2.0,1.0
1.0,16.00325301541663,16.00325301541663,2.6558695029522414E-16,4.291317150850418E-16,0.0,3.08805215E8,5.60602495E8,3.0,1.0
1.0,16.00803520941485,16.00803520941485,1.9137686881235782E-16,4.290036745067822E-16,0.0,3.08805215E8,5.60602495E8,4.0,1.0
5.0,580.5062997052116,113.93270347500304,0.029738790486699827,0.07765870057851332,2.0,3.08788155E8,6.1557551469E10,2.0,1.0
5.0,580.5062997052116,113.87394515652545,0.04050773652403471,0.09679686443632818,1.0,3.08788155E8,6.1557551469E10,2.0,2.0
5.0,580.5062997052116,116.82126427323284,2.7028184325707807E-5,2.899062540016466E-4,0.0,3.08788155E8,6.1557551469E10,2.0,3.0
5.0,580.5062997052116,116.45002166006667,4.486451554363864E-14,9.88533086900151E-14,0.0,3.08788155E8,6.1557551469E10,2.0,4.0
5.0,580.5062997052116,115.50859842845253,0.00483054564069263,0.009528378078922685,0.0,3.08788155E8,6.1557551469E10,2.0,5.0
5.0,580.8690047806028,114.17295729226598,0.03201304967988592,0.08120857814584477,2.0,3.08788155E8,6.1557551469E10,3.0,1.0
5.0,580.8690047806028,114.77479783062624,0.0149172075801854,0.04703557937772501,2.0,3.08788155E8,6.1557551469E10,3.0,2.0
1.0,547.5678679524988,547.5678679524988,0.006176265261837726,0.02090543802257084,0.0,3.08804238E8,6.0875189309E10,4.0,1.0
1.0,500.08497058684225,500.08497058684225,0.011470073235975951,0.05445137555734891,0.0,3.08804239E8,6.0950185945E10,2.0,1.0
1.0,500.09247776390765,500.09247776390765,0.01034012271761348,0.029650937165366115,0.0,3.08804239E8,6.0950185945E10,3.0,1.0
1.0,500.1000074256218,500.1000074256218,0.011701690068262799,0.03998552655995757,0.0,3.08804239E8,6.0950185945E10,4.0,1.0
1.0,500.080881022841,500.080881022841,0.010828650414428546,0.030504520727551197,0.0,3.08804239E8,6.0917688027E10,2.0,1.0
1.0,500.0894574402822,500.0894574402822,0.015734579264262236,0.04432466948565069,0.0,3.08804239E8,6.0917688027E10,3.0,1.0
1.0,500.1023128782038,500.1023128782038,0.01520467536669187,0.04283190067331532,0.0,3.08804239E8,6.0917688027E10,4.0,1.0
2.0,101.51562484903191,48.549686847222766,0.03467468206801499,0.0732350537344928,1.0,3.0913768E8,6.1468078245E10,2.0,1.0
2.0,101.51562484903191,51.99964337901242,6.910141185361832E-15,1.2052707637794657E-14,0.0,3.0913768E8,6.1468078245E10,2.0,2.0
2.0,101.62257143204423,49.553077694506825,0.024733851512387686,0.0627544762821799,1.0,3.0913768E8,6.1468078245E10,3.0,1.0
2.0,101.62257143204423,51.08705045947065,1.7738358141065913E-14,2.4741353014574297E-14,0.0,3.0913768E8,6.1468078245E10,3.0,2.0
3.0,13.539647421289818,2.844760252719293,0.028028979081776453,0.0509135635919602,1.0,3.0913768E8,6.3052815397E10,1.0,1.0
3.0,13.539647421289818,5.145946742179181,4.100520317891426E-16,7.232638004738822E-16,0.0,3.0913768E8,6.3052815397E10,1.0,2.0
3.0,13.539647421289818,3.833624845664951,0.023247347891263984,0.050165474841261215,1.0,3.0913768E8,6.3052815397E10,1.0,3.0
3.0,12.995117756665435,3.6471098996757556,0.02875685849916742,0.05568020318855371,1.0,3.0913768E8,6.3052815397E10,2.0,1.0
3.0,12.995117756665435,4.647087294697002,6.092268434854353E-16,9.438101675526413E-16,0.0,3.0913768E8,6.3052815397E10,2.0,2.0
3.0,12.995117756665435,2.842085644413876,0.024461846848389004,0.04448404741967238,1.0,3.0913768E8,6.3052815397E10,2.0,3.0
2.0,10.400325816138224,4.754944308191891,0.03589192026061954,0.05334351268066939,1.0,3.0913768E8,6.3052815397E10,3.0,1.0
2.0,10.400325816138224,4.818118146951857,0.025443676111891023,0.04263319447403191,1.0,3.0913768E8,6.3052815397E10,3.0,2.0
2.0,102.02165256768693,51.10138469858894,0.036171352409161125,0.09535373855658236,1.0,3.0913768E8,3.3255038055E10,1.0,1.0
2.0,102.02165256768693,49.984819806411764,0.03751839112755112,0.09304055439349668,1.0,3.0913768E8,3.3255038055E10,1.0,2.0
1.0,102.42445387706546,102.42445387706546,0.032736992035333194,0.08623988013777728,2.0,3.0913768E8,3.3255038055E10,2.0,1.0
2.0,102.7795153927377,51.20747884090078,0.03860721746335446,0.09992962786361659,1.0,3.0913768E8,3.3255038055E10,3.0,1.0
2.0,102.7795153927377,50.60445235948881,0.02550083093710652,0.07304853285643276,1.0,3.0913768E8,3.3255038055E10,3.0,2.0
1.0,103.32851445649639,103.32851445649639,0.03517881296500506,0.09788308921281441,1.0,3.0913768E8,3.3255038055E10,4.0,1.0
5.0,378.27099139469914,74.14553670721612,0.02790973179697982,0.08286351312494844,1.0,3.0913768E8,3.3102553662E10,1.0,1.0
5.0,378.27099139469914,74.12105190400263,0.022114458264725655,0.0578157861903037,1.0,3.0913768E8,3.3102553662E10,1.0,2.0
5.0,378.27099139469914,73.99275693805298,0.015170261650173307,0.03930027763772159,1.0,3.0913768E8,3.3102553662E10,1.0,3.0
5.0,378.27099139469914,75.61270873234838,0.009126560182747455,0.018232633161567424,0.0,3.0913768E8,3.3102553662E10,1.0,4.0
5.0,378.27099139469914,76.52168554962782,0.005199264792182207,0.013568195408797359,0.0,3.0913768E8,3.3102553662E10,1.0,5.0
5.0,377.670772571475,73.15877607267491,0.030090091531786177,0.08788001099043867,2.0,3.0913768E8,3.3102553662E10,2.0,1.0
5.0,377.670772571475,73.6560256748347,0.03827504581289906,0.06943612053737525,1.0,3.0913768E8,3.3102553662E10,2.0,2.0
